timestamp,rater,session_id,trial_index,trial_type,arc_id,scene_id,context_v,context_a,rating,params,loudness_gain,aw_rms_start,aw_rms_end,pool_version,arranger_sha256
2026-07-14T20:54:38,R03,4ed232d8,7,normal,vtex_002,vtex_c2_thick,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20605109499709978,0.0181,0.01207,4,0f82853dee79764c
2026-07-14T21:46:45,R03,5219b4d0,0,normal,arc_094,c1s5,-0.6371,-0.3126,1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.2388207985680392,0.01187,0.01467,1,0f82853dee79764c
2026-07-14T21:47:11,R03,5219b4d0,1,normal,arc_097,c2s0,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.20278393493169253,0.02,0.01046,1,0f82853dee79764c
2026-07-14T21:47:35,R03,5219b4d0,2,normal,arc_186,c3s5,-0.9009,0.1011,1.0,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.1972173297184584,0.00461,0.02193,1,0f82853dee79764c
2026-07-14T21:47:56,R03,5219b4d0,3,normal,arc_182,c3s4,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.40466808062992865,0.01845,0.01076,1,0f82853dee79764c
2026-07-14T21:48:18,R03,5219b4d0,4,normal,arc_119,c2s2,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2363788178631609,0.01762,0.01451,1,0f82853dee79764c
2026-07-14T21:48:36,R03,5219b4d0,5,normal,arc_135,c2s4,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.24760748120959605,0.00194,0.01997,1,0f82853dee79764c
2026-07-14T21:48:58,R03,5219b4d0,6,normal,arc_159,c3s1,-0.9009,0.1011,1.0,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2178185537064765,0.02106,0.00234,1,0f82853dee79764c
2026-07-14T21:49:27,R03,5219b4d0,7,normal,arc_127,c2s3,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.2482909623416417,0.015,0.01528,1,0f82853dee79764c
2026-07-14T21:49:42,R03,5219b4d0,8,normal,arc_131,c2s4,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.2510429874516575,0.0019,0.02097,1,0f82853dee79764c
2026-07-14T21:50:05,R03,5219b4d0,9,normal,arc_180,c3s4,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.5102986665344025,0.02008,0.00694,1,0f82853dee79764c
2026-07-14T21:50:30,R03,5219b4d0,10,repeat,arc_119,c2s2,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2363788178631609,0.01762,0.01451,1,0f82853dee79764c
2026-07-14T21:50:45,R03,5219b4d0,11,normal,arc_114,c2s2,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.22622893178574832,0.01624,0.01316,1,0f82853dee79764c
2026-07-14T21:51:00,R03,5219b4d0,12,normal,arc_177,c3s4,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.4984841409166123,0.02006,0.00636,1,0f82853dee79764c
2026-07-14T21:51:25,R03,5219b4d0,13,normal,arc_167,c3s2,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.19363813824696866,0.01384,0.01411,1,0f82853dee79764c
2026-07-14T21:51:50,R03,5219b4d0,14,normal,arc_066,c1s2,-0.6371,-0.3126,1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.28031776045938844,0.01032,0.01889,1,0f82853dee79764c
2026-07-14T21:52:04,R03,5219b4d0,15,normal,arc_089,c1s5,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.29835781255851584,0.00938,0.0189,1,0f82853dee79764c
2026-07-14T21:52:18,R03,5219b4d0,16,normal,arc_050,c1s0,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.48308727346526115,0.02084,0.00277,1,0f82853dee79764c
2026-07-14T21:52:30,R03,5219b4d0,17,normal,arc_088,c1s5,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->min""}",0.2934544961595396,0.00983,0.01868,1,0f82853dee79764c
2026-07-14T21:52:48,R03,5219b4d0,18,normal,arc_016,c0s2,-0.6094,0.4325,-1.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.16697229388163812,0.01871,0.00892,1,0f82853dee79764c
2026-07-14T21:53:05,R03,5219b4d0,19,normal,arc_115,c2s2,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}",0.19671375223082183,0.01618,0.0134,1,0f82853dee79764c
2026-07-14T21:53:19,R03,5219b4d0,20,repeat,arc_066,c1s2,-0.6371,-0.3126,1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.28031776045938844,0.01032,0.01889,1,0f82853dee79764c
2026-07-14T21:53:47,R03,5219b4d0,21,normal,arc_034,c0s4,-0.6094,0.4325,1.0,"{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.13704883158910958,0.00263,0.01987,1,0f82853dee79764c
2026-07-14T21:54:12,R03,5219b4d0,22,normal,arc_140,c2s5,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.25754926634592207,0.01326,0.01854,1,0f82853dee79764c
2026-07-14T21:54:38,R03,5219b4d0,23,normal,arc_102,c2s0,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""min->min""}",0.22344040791362435,0.01496,0.01446,1,0f82853dee79764c
2026-07-14T21:54:55,R03,5219b4d0,24,normal,arc_179,c3s4,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.4275554044013987,0.01792,0.01164,1,0f82853dee79764c
2026-07-14T21:55:21,R03,5219b4d0,25,normal,arc_012,c0s1,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.22200177131110313,0.00216,0.02298,1,0f82853dee79764c
2026-07-14T21:55:40,R03,5219b4d0,26,normal,arc_053,c1s0,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.3603560842700108,0.01863,0.01087,1,0f82853dee79764c
2026-07-14T21:56:00,R03,5219b4d0,27,normal,arc_106,c2s1,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.24986537154503308,0.01011,0.01884,1,0f82853dee79764c
2026-07-14T21:57:36,R03,5219b4d0,28,normal,arc_136,c2s5,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.22922797040789009,0.01241,0.01459,1,0f82853dee79764c
2026-07-14T21:57:50,R03,5219b4d0,29,normal,arc_151,c3s0,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.19309948994591192,0.01685,0.01239,1,0f82853dee79764c
2026-07-14T21:58:02,R03,5219b4d0,30,repeat,arc_106,c2s1,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.24986537154503308,0.01011,0.01884,1,0f82853dee79764c
2026-07-14T21:58:04,R03,5219b4d0,31,normal,arc_096,c2s0,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.2134495016835389,0.01885,0.01118,1,0f82853dee79764c
2026-07-14T21:58:58,R03,5219b4d0,32,normal,arc_132,c2s4,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.5941874292119431,0.00454,0.01959,1,0f82853dee79764c
2026-07-14T21:59:16,R03,5219b4d0,33,normal,arc_098,c2s0,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.2113052032934037,0.01676,0.01552,1,0f82853dee79764c
2026-07-14T21:59:36,R03,5219b4d0,34,normal,arc_041,c0s5,-0.6094,0.4325,-1.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.42473869408864584,0.00333,0.02574,1,0f82853dee79764c
2026-07-14T21:59:48,R03,5219b4d0,35,normal,arc_108,c2s1,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.18563843970117025,0.0084,0.0176,1,0f82853dee79764c
2026-07-14T21:59:59,R03,5219b4d0,36,normal,arc_002,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->min""}",0.24145870660244806,0.01969,0.00922,1,0f82853dee79764c
2026-07-14T22:00:10,R03,5219b4d0,37,normal,arc_110,c2s1,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.2745173269439925,0.01263,0.01548,1,0f82853dee79764c
2026-07-14T22:00:35,R03,5219b4d0,38,normal,arc_100,c2s0,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""min->min""}",0.1614660810581435,0.01687,0.00983,1,0f82853dee79764c
2026-07-14T22:00:53,R03,5219b4d0,39,normal,arc_124,c2s3,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.16642039306384263,0.01008,0.01865,1,0f82853dee79764c
2026-07-14T22:49:07,R03,a2c6c899,0,normal,vtex_004,vtex_c3_thick,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.2883814493266863,0.01901,0.00782,4,0f82853dee79764c
2026-07-14T22:49:19,R03,a2c6c899,1,normal,arc_194,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.23059681007262495,0.01842,0.01119,1,0f82853dee79764c
2026-07-14T22:49:33,R03,a2c6c899,2,normal,vtex_005,vtex_c3_thin,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2660620780750049,0.02023,0.00492,4,0f82853dee79764c
2026-07-14T22:49:51,R03,a2c6c899,3,normal,arc_196,c0glide,-0.6094,0.4325,1.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 8.5, ""chord"": ""min->min"", ""xfade_mode"": ""glide""}",0.14444073266461385,0.0076,0.02092,1,0f82853dee79764c
2026-07-14T22:50:05,R03,a2c6c899,4,normal,vtex_000,vtex_c1_thick,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.31645142370329243,0.01735,0.01185,4,0f82853dee79764c
2026-07-14T22:50:21,R03,a2c6c899,5,normal,arc_192,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""param_wander_std"": 0.3}",0.2496954069924131,0.0203,0.00749,1,0f82853dee79764c
2026-07-14T22:50:41,R03,a2c6c899,6,normal,vtex_002,vtex_c2_thick,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20605109499709978,0.0181,0.01207,4,0f82853dee79764c
2026-07-14T22:50:56,R03,a2c6c899,7,normal,arc_195,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.25696478149033364,0.02085,0.00596,1,0f82853dee79764c
2026-07-14T22:51:18,R03,a2c6c899,8,normal,vtex_003,vtex_c2_thin,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.22621732698389696,0.0201,0.00862,4,0f82853dee79764c
2026-07-14T22:51:37,R03,a2c6c899,9,normal,vtex_001,vtex_c1_thin,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.3180797089558577,0.02009,0.00525,4,0f82853dee79764c
2026-07-14T22:51:51,R03,a2c6c899,10,repeat,arc_194,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.23059681007262495,0.01842,0.01119,1,0f82853dee79764c
2026-07-14T22:53:37,R03,a2c6c899,11,normal,vglide_005,vglide_c3_down3,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""glide_expansion"", ""ramp_s"": 13.8, ""chord"": ""maj->maj"", ""xfade_mode"": ""glide""}",0.2717329638239345,0.02141,0.01035,3,0f82853dee79764c
2026-07-14T22:56:21,R03,a2c6c899,12,normal,vglide_000,vglide_c1_up3,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""glide_expansion"", ""ramp_s"": 13.8, ""chord"": ""maj->maj"", ""xfade_mode"": ""glide""}",0.23378212445739807,0.0136,0.01643,3,0f82853dee79764c
2026-07-14T23:13:46,R03,f85247e3,0,normal,vtex_004,vtex_c3_thick,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.2883814493266863,0.01901,0.00782,4,0f82853dee79764c
2026-07-14T23:14:05,R03,f85247e3,1,normal,arc_194,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.23059681007262495,0.01842,0.01119,1,0f82853dee79764c
2026-07-14T23:14:18,R03,f85247e3,2,normal,vtex_005,vtex_c3_thin,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2660620780750049,0.02023,0.00492,4,0f82853dee79764c
2026-07-14T23:14:35,R03,f85247e3,3,normal,vtex_000,vtex_c1_thick,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.31645142370329243,0.01735,0.01185,4,0f82853dee79764c
2026-07-14T23:14:46,R03,f85247e3,4,normal,arc_195,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.25696478149033364,0.02085,0.00596,1,0f82853dee79764c
2026-07-14T23:15:09,R03,f85247e3,5,normal,vtex_002,vtex_c2_thick,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20605109499709978,0.0181,0.01207,4,0f82853dee79764c
2026-07-15T07:07:00,R03,c7a31790,0,normal,vtex_004,vtex_c3_thick,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.2883814493266863,0.01901,0.00782,4,0f82853dee79764c
2026-07-15T07:07:00,R03,c7a31790,1,normal,arc_194,c0s0,-0.6094,0.4325,-1.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.23059681007262495,0.01842,0.01119,1,0f82853dee79764c
2026-07-15T07:07:12,R03,c7a31790,2,normal,vtex_005,vtex_c3_thin,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2660620780750049,0.02023,0.00492,4,0f82853dee79764c
2026-07-15T07:07:30,R03,c7a31790,3,normal,vtex_000,vtex_c1_thick,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.31645142370329243,0.01735,0.01185,4,0f82853dee79764c
2026-07-15T07:07:42,R03,c7a31790,4,normal,arc_195,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.25696478149033364,0.02085,0.00596,1,0f82853dee79764c
2026-07-15T07:08:06,R03,c7a31790,5,normal,vtex_002,vtex_c2_thick,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20605109499709978,0.0181,0.01207,4,0f82853dee79764c
2026-07-15T07:08:24,R03,c7a31790,6,normal,vtex_001,vtex_c1_thin,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.3180797089558577,0.02009,0.00525,4,0f82853dee79764c
2026-07-15T07:08:48,R03,c7a31790,7,normal,vtex_003,vtex_c2_thin,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.22621732698389696,0.0201,0.00862,4,0f82853dee79764c
2026-07-15T07:09:04,R03,c7a31790,8,normal,vtex_019,vtex_c3_p0_thin_mild,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2515255243369931,0.01989,0.00611,4,0f82853dee79764c
2026-07-15T07:10:38,R03,c7a31790,9,normal,vtex_017,vtex_c2_p1_thin_strong,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.21172625430136457,0.01944,0.01275,4,0f82853dee79764c
2026-07-15T07:11:03,R03,c7a31790,10,repeat,vtex_000,vtex_c1_thick,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.31645142370329243,0.01735,0.01185,4,0f82853dee79764c
2026-07-15T07:11:37,R03,c7a31790,11,normal,vtex_020,vtex_c3_p1_thick_strong,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20213313471059963,0.01571,0.01408,4,0f82853dee79764c
2026-07-15T07:11:59,R03,c7a31790,12,normal,vtex_006,vtex_c1_p0_thick_mild,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.30135665374564097,0.01832,0.01027,4,0f82853dee79764c
2026-07-15T07:12:15,R03,c7a31790,13,normal,vtex_023,vtex_c3_p1_thin_strong,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2232061807251,0.01872,0.01028,4,0f82853dee79764c
2026-07-15T07:12:38,R03,c7a31790,14,normal,vtex_013,vtex_c2_p0_thin_mild,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.21795999628532522,0.01925,0.01088,4,0f82853dee79764c
2026-07-15T07:12:55,R03,c7a31790,15,normal,vtex_011,vtex_c1_p1_thin_strong,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.3547898023849972,0.02096,0.00151,4,0f82853dee79764c
2026-07-15T07:13:51,R03,c7a31790,16,normal,vtex_012,vtex_c2_p0_thick_mild,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.21319623896332587,0.01884,0.0112,4,0f82853dee79764c
2026-07-15T07:14:08,R03,c7a31790,17,normal,vtex_008,vtex_c1_p1_thick_strong,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.5154185973562545,0.02064,0.0043,4,0f82853dee79764c
2026-07-15T07:14:38,R03,c7a31790,18,normal,vtex_015,vtex_c2_p1_thick_mild,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.21093054653495433,0.01678,0.01549,4,0f82853dee79764c
2026-07-15T07:15:05,R03,c7a31790,19,normal,vtex_010,vtex_c1_p1_thin_mild,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.4392172610042861,0.02089,0.00229,4,0f82853dee79764c
2026-07-15T07:15:25,R03,c7a31790,20,repeat,vtex_001,vtex_c1_thin,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.3180797089558577,0.02009,0.00525,4,0f82853dee79764c
2026-07-15T07:15:38,R03,c7a31790,21,normal,vtex_021,vtex_c3_p1_thick_mild,-0.9009,0.1011,1.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""octave_gain"": 0.5}",0.2026167573979069,0.01571,0.01407,4,0f82853dee79764c
2026-07-15T07:16:03,R03,c7a31790,22,normal,vtex_007,vtex_c1_p0_thin_mild,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.31428160287019596,0.01953,0.00654,4,0f82853dee79764c
2026-07-15T07:16:23,R03,c7a31790,23,normal,vtex_016,vtex_c2_p1_thin_mild,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.20186535581787715,0.01832,0.01419,4,0f82853dee79764c
2026-07-15T07:16:37,R03,c7a31790,24,normal,vtex_022,vtex_c3_p1_thin_mild,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.20564876148121242,0.01734,0.01225,4,0f82853dee79764c
2026-07-15T07:16:59,R03,c7a31790,25,normal,vtex_009,vtex_c1_p1_thick_mild,-0.6371,-0.3126,-1.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.5137062111767938,0.02064,0.0043,4,0f82853dee79764c
2026-07-15T07:17:29,R03,c7a31790,26,normal,vtex_014,vtex_c2_p1_thick_strong,-0.8882,1.0,0.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.21108608517731853,0.01677,0.01551,4,0f82853dee79764c
2026-07-15T07:17:47,R03,c7a31790,27,normal,vtex_018,vtex_c3_p0_thick_mild,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""octave_gain"": 0.5}",0.2889807042430429,0.01901,0.0078,4,0f82853dee79764c
