timestamp,rater,test,item_id,response,response2,elapsed_s,note,params
2026-08-13T23:21:41,rater_7895,sensitivity,sens_p2_d0,A,,24.92,,"{""a_is_staged"": false, ""va_from"": [-0.9, 0.1], ""va_to"": [-0.64, -0.31], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:30:28,rater_7895,sensitivity,sens_p0_d1,B,,526.89,,"{""a_is_staged"": true, ""va_from"": [-0.38, 0.44], ""va_to"": [-0.88, 0.45], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:31:05,rater_7895,sensitivity,sens_p1_d0,B,,36.68,,"{""a_is_staged"": true, ""va_from"": [-1.0, 1.0], ""va_to"": [-0.34, 1.0], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:31:31,rater_7895,sensitivity,sens_p0_d0,A,,26.09,,"{""a_is_staged"": true, ""va_from"": [-0.88, 0.45], ""va_to"": [-0.38, 0.44], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:31:49,rater_7895,sensitivity,sens_p1_d1,A,,18.49,,"{""a_is_staged"": false, ""va_from"": [-0.34, 1.0], ""va_to"": [-1.0, 1.0], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:32:06,rater_7895,sensitivity,sens_p2_d1,A,,16.44,,"{""a_is_staged"": false, ""va_from"": [-0.64, -0.31], ""va_to"": [-0.9, 0.1], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-08-13T23:32:29,rater_7895,melody,v0__chant__lead__legato,negative,no,17.84,,"{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""legato"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:32:42,rater_7895,melody,v0__kbd__lead__swell,negative,no,12.92,,"{""style"": ""kbd"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:33:02,rater_7895,melody,v1__folk__texture__flat,negative,no,19.46,,"{""style"": ""folk"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:33:31,rater_7895,melody,v1__boc__lead__legato,neutral,no,29.2,,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""legato"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:33:51,rater_7895,melody,v0__folk__texture__flat,neutral,no,20.17,,"{""style"": ""folk"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:34:04,rater_7895,melody,v1__boc__lead__swell,positive,yes,13.06,,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:34:15,rater_7895,melody,v1__kbd__lead__swell,positive,yes,10.52,,"{""style"": ""kbd"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:34:31,rater_7895,melody,v1__chant__lead__swell,positive,yes,16.48,,"{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:35:00,rater_7895,melody,v0__chant__texture__flat,neutral,no,28.84,"Cannot hear the melodic line, only the bass","{""style"": ""chant"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:35:14,rater_7895,melody,v0__boc__lead__legato,positive,maybe,13.59,,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""legato"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:35:34,rater_7895,melody,v1__L3_d128__texture__flat,negative,no,19.95,,"{""style"": ""L3_d128"", ""role"": ""texture"", ""generator"": ""transformer"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:36:00,rater_7895,melody,v1__chant__texture__flat,neutral,no,26.0,,"{""style"": ""chant"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:36:10,rater_7895,melody,v1__none,neutral,no,10.66,,"{""style"": ""none"", ""generator"": ""none"", ""level_db"": null, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": false}"
2026-08-13T23:36:16,rater_7895,melody,v0__boc__lead__swell,positive,yes,5.74,,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:36:24,rater_7895,melody,v0__chant__lead__swell,positive,maybe,7.51,,"{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:36:35,rater_7895,melody,v0__folk__lead__swell,negative,maybe,11.34,,"{""style"": ""folk"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:36:52,rater_7895,melody,v1__L3_d128__lead__swell,positive,yes,16.91,,"{""style"": ""L3_d128"", ""role"": ""lead"", ""generator"": ""transformer"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:37:04,rater_7895,melody,v0__none,neutral,no,12.46,Cannot hear melody,"{""style"": ""none"", ""generator"": ""none"", ""level_db"": null, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": false}"
2026-08-13T23:37:13,rater_7895,melody,v1__boc__texture__flat,positive,yes,8.53,,"{""style"": ""boc"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:37:20,rater_7895,melody,v1__kbd__texture__flat,neutral,no,7.11,,"{""style"": ""kbd"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:37:30,rater_7895,melody,v0__kbd__texture__flat,neutral,no,10.37,,"{""style"": ""kbd"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:37:41,rater_7895,melody,v0__L3_d128__lead__swell,positive,maybe,11.13,,"{""style"": ""L3_d128"", ""role"": ""lead"", ""generator"": ""transformer"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:37:48,rater_7895,melody,v1__chant__lead__legato,positive,yes,6.15,,"{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""legato"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:38:02,rater_7895,melody,v0__boc__texture__flat,positive,no,13.94,,"{""style"": ""boc"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:41:43,rater_7895,melody,v0__L3_d128__texture__flat,neutral,yes,221.07,,"{""style"": ""L3_d128"", ""role"": ""texture"", ""generator"": ""transformer"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-08-13T23:42:40,rater_7895,melody,v1__folk__lead__swell,positive,yes,57.65,,"{""style"": ""folk"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-08-13T23:42:59,rater_7895,modulation,vtrans_028__chorus_mild,positive,yes,15.06,,"{""clip_id"": ""vtrans_028"", ""effect"": ""chorus"", ""strength"": ""mild"", ""rate_hz"": 0.3, ""depth_ms"": 5.0, ""voices"": 2, ""mix"": 0.35}"
2026-08-13T23:43:10,rater_7895,modulation,vtrans_028__flange_strong,positive,maybe,10.76,,"{""clip_id"": ""vtrans_028"", ""effect"": ""flange"", ""strength"": ""strong"", ""rate_hz"": 0.3, ""depth_ms"": 5.0, ""feedback"": 0.55, ""mix"": 0.55}"
2026-08-13T23:43:22,rater_7895,modulation,vtrans_028__dry,positive,yes,11.83,,"{""clip_id"": ""vtrans_028"", ""effect"": ""none"", ""strength"": ""none""}"
2026-08-13T23:43:30,rater_7895,modulation,vtrans_028__phaser_mild,positive,yes,7.89,,"{""clip_id"": ""vtrans_028"", ""effect"": ""phaser"", ""strength"": ""mild"", ""rate_hz"": 0.15, ""stages"": 4, ""feedback"": 0.25, ""mix"": 0.35}"
2026-08-13T23:43:39,rater_7895,modulation,vtrans_028__chorus_strong,positive,yes,9.89,,"{""clip_id"": ""vtrans_028"", ""effect"": ""chorus"", ""strength"": ""strong"", ""rate_hz"": 0.6, ""depth_ms"": 10.0, ""voices"": 3, ""mix"": 0.55}"
2026-08-13T23:43:49,rater_7895,modulation,vwander_049__dry,positive,yes,9.06,,"{""clip_id"": ""vwander_049"", ""effect"": ""none"", ""strength"": ""none""}"
2026-08-13T23:43:58,rater_7895,modulation,vwander_049__phaser_strong,positive,yes,9.29,,"{""clip_id"": ""vwander_049"", ""effect"": ""phaser"", ""strength"": ""strong"", ""rate_hz"": 0.3, ""stages"": 8, ""feedback"": 0.45, ""mix"": 0.55}"
2026-08-13T23:44:04,rater_7895,modulation,vwander_049__chorus_mild,positive,yes,5.99,,"{""clip_id"": ""vwander_049"", ""effect"": ""chorus"", ""strength"": ""mild"", ""rate_hz"": 0.3, ""depth_ms"": 5.0, ""voices"": 2, ""mix"": 0.35}"
2026-08-13T23:44:12,rater_7895,modulation,vwander_049__chorus_strong,positive,yes,7.86,,"{""clip_id"": ""vwander_049"", ""effect"": ""chorus"", ""strength"": ""strong"", ""rate_hz"": 0.6, ""depth_ms"": 10.0, ""voices"": 3, ""mix"": 0.55}"
2026-08-13T23:44:24,rater_7895,modulation,vtrans_028__phaser_strong,positive,yes,12.37,,"{""clip_id"": ""vtrans_028"", ""effect"": ""phaser"", ""strength"": ""strong"", ""rate_hz"": 0.3, ""stages"": 8, ""feedback"": 0.45, ""mix"": 0.55}"
2026-08-13T23:44:38,rater_7895,modulation,vwander_049__flange_strong,positive,maybe,13.84,,"{""clip_id"": ""vwander_049"", ""effect"": ""flange"", ""strength"": ""strong"", ""rate_hz"": 0.3, ""depth_ms"": 5.0, ""feedback"": 0.55, ""mix"": 0.55}"
2026-08-13T23:44:49,rater_7895,modulation,vwander_049__phaser_mild,positive,yes,11.04,,"{""clip_id"": ""vwander_049"", ""effect"": ""phaser"", ""strength"": ""mild"", ""rate_hz"": 0.15, ""stages"": 4, ""feedback"": 0.25, ""mix"": 0.35}"
2026-08-13T23:44:59,rater_7895,modulation,vwander_049__flange_mild,positive,maybe,10.34,,"{""clip_id"": ""vwander_049"", ""effect"": ""flange"", ""strength"": ""mild"", ""rate_hz"": 0.15, ""depth_ms"": 2.0, ""feedback"": 0.3, ""mix"": 0.35}"
2026-08-13T23:45:11,rater_7895,modulation,vtrans_028__flange_mild,positive,yes,11.87,,"{""clip_id"": ""vtrans_028"", ""effect"": ""flange"", ""strength"": ""mild"", ""rate_hz"": 0.15, ""depth_ms"": 2.0, ""feedback"": 0.3, ""mix"": 0.35}"
2026-08-13T23:45:35,rater_7895,stereo,v0__far,neutral,maybe,19.27,,"{""treatment"": ""far"", ""width"": ""none"", ""distance"": 0.6, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.581, ""mono_fold_db"": -1.32, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:45:47,rater_7895,stereo,v0__near,neutral,maybe,12.06,,"{""treatment"": ""near"", ""width"": ""none"", ""distance"": 0.1, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.891, ""mono_fold_db"": -0.26, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:46:09,rater_7895,stereo,v0__mono,neutral,maybe,21.92,,"{""treatment"": ""mono"", ""width"": ""none"", ""distance"": ""none"", ""azimuth_travel"": false, ""is_stereo"": false, ""lr_corr"": 1.0, ""mono_fold_db"": 0.0, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:46:18,rater_7895,stereo,v0__az,neutral,yes,9.13,,"{""treatment"": ""az"", ""width"": ""none"", ""distance"": 0.35, ""azimuth_travel"": true, ""is_stereo"": true, ""lr_corr"": 0.665, ""mono_fold_db"": -0.81, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:46:28,rater_7895,stereo,v0__travel,neutral,yes,9.58,,"{""treatment"": ""travel"", ""width"": ""none"", ""distance"": ""travel"", ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.823, ""mono_fold_db"": -0.4, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:46:37,rater_7895,stereo,v1__mono,neutral,yes,9.29,,"{""treatment"": ""mono"", ""width"": ""none"", ""distance"": ""none"", ""azimuth_travel"": false, ""is_stereo"": false, ""lr_corr"": 1.0, ""mono_fold_db"": 0.0, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:47:05,rater_7895,stereo,v1__both,positive,yes,27.35,This clip is crazily cool,"{""treatment"": ""both"", ""width"": ""wide"", ""distance"": 0.6, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.648, ""mono_fold_db"": -0.84, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:47:24,rater_7895,stereo,v1__far,positive,yes,19.49,,"{""treatment"": ""far"", ""width"": ""none"", ""distance"": 0.6, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.772, ""mono_fold_db"": -0.55, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:47:32,rater_7895,stereo,v1__travel,positive,yes,8.24,,"{""treatment"": ""travel"", ""width"": ""none"", ""distance"": ""travel"", ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.92, ""mono_fold_db"": -0.18, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:47:40,rater_7895,stereo,v0__both,neutral,no,7.72,,"{""treatment"": ""both"", ""width"": ""wide"", ""distance"": 0.6, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.621, ""mono_fold_db"": -1.35, ""valence"": -0.5, ""arousal"": -0.3}"
2026-08-13T23:47:59,rater_7895,stereo,v1__near,neutral,yes,18.5,,"{""treatment"": ""near"", ""width"": ""none"", ""distance"": 0.1, ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.953, ""mono_fold_db"": -0.11, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:48:22,rater_7895,stereo,v1__az,positive,yes,23.37,,"{""treatment"": ""az"", ""width"": ""none"", ""distance"": 0.35, ""azimuth_travel"": true, ""is_stereo"": true, ""lr_corr"": 0.556, ""mono_fold_db"": -1.21, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:48:40,rater_7895,stereo,v1__width,positive,yes,17.67,,"{""treatment"": ""width"", ""width"": ""wide"", ""distance"": ""none"", ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.829, ""mono_fold_db"": -0.4, ""valence"": -0.5, ""arousal"": 0.3}"
2026-08-13T23:48:46,rater_7895,stereo,v0__width,neutral,no,6.44,,"{""treatment"": ""width"", ""width"": ""wide"", ""distance"": ""none"", ""azimuth_travel"": false, ""is_stereo"": true, ""lr_corr"": 0.884, ""mono_fold_db"": -0.26, ""valence"": -0.5, ""arousal"": -0.3}"
