timestamp,rater,test,item_id,response,response2,elapsed_s,note,params
2026-08-21T18:29:44,R19,reverb_clips,vwander_049__long_dark,neutral,yes,38.4,,"{""clip_id"": ""vwander_049"", ""reverb"": ""long_dark""}"
2026-08-21T18:30:05,R19,reverb_clips,vtrans_028__nature,neutral,maybe,20.62,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""nature""}"
2026-08-21T18:30:16,R19,reverb_clips,vtrans_028__dry,neutral,yes,11.46,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""dry""}"
2026-08-21T18:30:28,R19,reverb_clips,vwander_020__dry,positive,no,11.47,,"{""clip_id"": ""vwander_020"", ""reverb"": ""dry""}"
2026-08-21T18:30:42,R19,reverb_clips,vtrans_013__long_bright,positive,yes,14.58,,"{""clip_id"": ""vtrans_013"", ""reverb"": ""long_bright""}"
2026-08-21T18:31:00,R19,reverb_clips,vwander_049__long_bright,positive,maybe,17.44,,"{""clip_id"": ""vwander_049"", ""reverb"": ""long_bright""}"
2026-08-21T18:33:45,R19,reverb_clips,vwander_049__stairwell,neutral,maybe,164.91,,"{""clip_id"": ""vwander_049"", ""reverb"": ""stairwell""}"
2026-08-21T18:33:56,R19,reverb_clips,vwander_049__dry,positive,yes,11.15,,"{""clip_id"": ""vwander_049"", ""reverb"": ""dry""}"
2026-08-21T18:34:08,R19,reverb_clips,vtrans_002__long_dark,positive,yes,11.78,,"{""clip_id"": ""vtrans_002"", ""reverb"": ""long_dark""}"
2026-08-21T18:34:33,R19,reverb_clips,vwander_020__nature,positive,yes,25.89,,"{""clip_id"": ""vwander_020"", ""reverb"": ""nature""}"
2026-08-21T18:34:44,R19,reverb_clips,vwander_049__brutalism,positive,yes,10.98,,"{""clip_id"": ""vwander_049"", ""reverb"": ""brutalism""}"
2026-08-21T18:34:55,R19,reverb_clips,vtrans_019__long_bright,neutral,no,10.36,,"{""clip_id"": ""vtrans_019"", ""reverb"": ""long_bright""}"
2026-08-21T18:35:09,R19,reverb_clips,vwander_020__long_dark,positive,yes,14.28,,"{""clip_id"": ""vwander_020"", ""reverb"": ""long_dark""}"
2026-08-21T18:35:21,R19,reverb_clips,vtrans_019__dry,neutral,yes,11.77,,"{""clip_id"": ""vtrans_019"", ""reverb"": ""dry""}"
2026-08-21T18:35:31,R19,reverb_clips,vtrans_002__brutalism,positive,yes,10.46,,"{""clip_id"": ""vtrans_002"", ""reverb"": ""brutalism""}"
2026-08-21T18:37:01,R19,reverb_clips,vtrans_019__nature,neutral,maybe,7.09,,"{""clip_id"": ""vtrans_019"", ""reverb"": ""nature""}"
2026-08-21T18:37:13,R19,reverb_clips,vwander_049__nature,neutral,maybe,12.89,,"{""clip_id"": ""vwander_049"", ""reverb"": ""nature""}"
